326.200,  2.9833e-12
326.300,  3.0809e-12
326.400,  3.1815e-12
326.500,  3.2854e-12
326.600,  3.3926e-12
326.700,  3.5032e-12
326.800,  3.6174e-12
326.900,  3.7352e-12
327.000,  3.8568e-12
327.100,  3.9822e-12
327.200,  4.1117e-12
327.300,  4.2453e-12
327.400,  4.3831e-12
327.500,  4.5253e-12
327.600,  4.6721e-12
327.700,  4.8235e-12
327.800,  4.9797e-12
327.900,  5.1409e-12
328.000,  5.3072e-12
328.100,  5.4787e-12
328.200,  5.6557e-12
328.300,  5.8383e-12
328.400,  6.0267e-12
328.500,  6.2211e-12
328.600,  6.4215e-12
328.700,  6.6284e-12
328.800,  6.8417e-12
328.900,  7.0618e-12
329.000,  7.2888e-12
329.100,  7.5230e-12
329.200,  7.7645e-12
329.300,  8.0137e-12
329.400,  8.2707e-12
329.500,  8.5357e-12
329.600,  8.8091e-12
329.700,  9.0911e-12
329.800,  9.3819e-12
329.900,  9.6819e-12
330.000,  9.9912e-12
330.100,  1.0310e-11
330.200,  1.0639e-11
330.300,  1.0979e-11
330.400,  1.1328e-11
330.500,  1.1689e-11
330.600,  1.2061e-11
330.700,  1.2445e-11
330.800,  1.2841e-11
330.900,  1.3249e-11
331.000,  1.3669e-11
331.100,  1.4103e-11
331.200,  1.4551e-11
331.300,  1.5012e-11
331.400,  1.5487e-11
331.500,  1.5978e-11
331.600,  1.6483e-11
331.700,  1.7004e-11
331.800,  1.7542e-11
331.900,  1.8095e-11
332.000,  1.8667e-11
332.100,  1.9255e-11
332.200,  1.9862e-11
332.300,  2.0488e-11
332.400,  2.1133e-11
332.500,  2.1798e-11
332.600,  2.2483e-11
332.700,  2.3190e-11
332.800,  2.3918e-11
332.900,  2.4669e-11
333.000,  2.5443e-11
333.100,  2.6241e-11
333.200,  2.7063e-11
333.300,  2.7910e-11
333.400,  2.8783e-11
333.500,  2.9683e-11
333.600,  3.0611e-11
333.700,  3.1567e-11
333.800,  3.2553e-11
333.900,  3.3568e-11
334.000,  3.4615e-11
334.100,  3.5693e-11
334.200,  3.6805e-11
334.300,  3.7950e-11
334.400,  3.9131e-11
334.500,  4.0347e-11
334.600,  4.1600e-11
334.700,  4.2892e-11
334.800,  4.4223e-11
334.900,  4.5594e-11
335.000,  4.7007e-11
335.100,  4.8463e-11
335.200,  4.9963e-11
335.300,  5.1508e-11
335.400,  5.3101e-11
335.500,  5.4741e-11
335.600,  5.6432e-11
335.700,  5.8173e-11
335.800,  5.9967e-11
335.900,  6.1815e-11
336.000,  6.3719e-11
336.100,  6.5681e-11
336.200,  6.7701e-11
336.300,  6.9783e-11
336.400,  7.1927e-11
336.500,  7.4136e-11
336.600,  7.6412e-11
336.700,  7.8755e-11
336.800,  8.1170e-11
336.900,  8.3656e-11
337.000,  8.6218e-11
337.100,  8.8856e-11
337.200,  9.1573e-11
337.300,  9.4372e-11
337.400,  9.7254e-11
337.500,  1.0022e-10
337.600,  1.0328e-10
337.700,  1.0643e-10
337.800,  1.0967e-10
337.900,  1.1301e-10
338.000,  1.1645e-10
338.100,  1.1999e-10
338.200,  1.2364e-10
338.300,  1.2740e-10
338.400,  1.3126e-10
338.500,  1.3525e-10
338.600,  1.3935e-10
338.700,  1.4357e-10
338.800,  1.4792e-10
338.900,  1.5240e-10
339.000,  1.5701e-10
339.100,  1.6176e-10
339.200,  1.6664e-10
339.300,  1.7168e-10
339.400,  1.7686e-10
339.500,  1.8219e-10
339.600,  1.8768e-10
339.700,  1.9334e-10
339.800,  1.9916e-10
339.900,  2.0515e-10
340.000,  2.1132e-10
340.100,  2.1767e-10
340.200,  2.2421e-10
340.300,  2.3094e-10
340.400,  2.3787e-10
340.500,  2.4500e-10
340.600,  2.5234e-10
340.700,  2.5990e-10
340.800,  2.6767e-10
340.900,  2.7568e-10
341.000,  2.8392e-10
341.100,  2.9240e-10
341.200,  3.0114e-10
341.300,  3.1012e-10
341.400,  3.1937e-10
341.500,  3.2889e-10
341.600,  3.3868e-10
341.700,  3.4877e-10
341.800,  3.5914e-10
341.900,  3.6982e-10
342.000,  3.8081e-10
342.100,  3.9212e-10
342.200,  4.0376e-10
342.300,  4.1574e-10
342.400,  4.2806e-10
342.500,  4.4074e-10
342.600,  4.5380e-10
342.700,  4.6722e-10
342.800,  4.8104e-10
342.900,  4.9526e-10
343.000,  5.0989e-10
343.100,  5.2495e-10
343.200,  5.4043e-10
343.300,  5.5637e-10
343.400,  5.7277e-10
343.500,  5.8964e-10
343.600,  6.0700e-10
343.700,  6.2485e-10
343.800,  6.4322e-10
343.900,  6.6212e-10
344.000,  6.8157e-10
344.100,  7.0157e-10
344.200,  7.2215e-10
344.300,  7.4332e-10
344.400,  7.6510e-10
344.500,  7.8750e-10
344.600,  8.1055e-10
344.700,  8.3425e-10
344.800,  8.5864e-10
344.900,  8.8372e-10
345.000,  9.0952e-10
345.100,  9.3606e-10
345.200,  9.6335e-10
345.300,  9.9143e-10
345.400,  1.0203e-09
345.500,  1.0500e-09
345.600,  1.0806e-09
345.700,  1.1120e-09
345.800,  1.1443e-09
345.900,  1.1775e-09
346.000,  1.2117e-09
346.100,  1.2468e-09
346.200,  1.2830e-09
