Temperature (K)     des flux (x1e19 D/m2/s)
340.47619047619054; 0.01028526942112018
354.08163265306126; 0.15845483697566254
365.30612244897964; 0.2673977274833642
375.17006802721096; 0.40541103634914477
384.6938775510205; 0.5303468090233372
390.1360544217688; 0.5899052809134556
397.61904761904765; 0.6596274259022412
405.1020408163266; 0.7293495708910269
413.94557823129253; 0.8128714155962115
438.09523809523813; 0.8941466940999836
464.28571428571433; 0.870780922723313
477.8911564625841; 0.8111394094422526
490.47619047619054; 0.7573152421731638
504.4217687074831; 0.6998520825223826
523.4693877551022; 0.6242013753730378
552.7210884353742; 0.5935561363509985
577.5510204081633; 0.6305051066748228
608.5034013605442; 0.6456290200003709
634.0136054421769; 0.5677703015811231
645.9183673469389; 0.48270477673358203
655.4421768707484; 0.41290848764573984
664.2857142857143; 0.3518345103709061
673.8095238095239; 0.2849446699660795
683.3333333333333; 0.22532095126879126
690.8163265306122; 0.17733192459545166
700; 0.1184363009508983
713.9455782312925; 0.07405216037368645
729.9319727891154; 0.025299449480064795
759.5238095238095; 0.01063819533262933
